lat,lon,timestamp,sea_level
27.708123605150217,-79.38649556509299,1950-12-31,0.0
27.729512875536482,-79.37764606580829,1950-12-31,0.0
27.750902145922748,-79.3687965665236,1950-12-31,0.0
27.772291416309013,-79.35994706723892,1950-12-31,0.0
27.79368068669528,-79.35109756795423,1950-12-31,0.0
27.815069957081548,-79.34224806866953,1950-12-31,0.0
27.836459227467813,-79.33339856938484,1950-12-31,0.0
27.85784849785408,-79.32454907010015,1950-12-31,0.0
27.879237768240344,-79.31569957081545,1950-12-31,0.0
27.90062703862661,-79.30685007153076,1950-12-31,0.0
27.922016309012875,-79.29800057224607,1950-12-31,0.0
27.943405579399144,-79.28915107296137,1950-12-31,0.0
27.96479484978541,-79.28030157367668,1950-12-31,0.0
27.986184120171675,-79.27145207439199,1950-12-31,0.0
28.00757339055794,-79.2626025751073,1950-12-31,0.0
28.028962660944206,-79.2537530758226,1950-12-31,0.0
28.050351931330475,-79.24490357653791,1950-12-31,0.0
28.07174120171674,-79.23605407725321,1950-12-31,0.0
28.093130472103006,-79.22720457796852,1950-12-31,0.0
28.11451974248927,-79.21835507868383,1950-12-31,0.0
28.135909012875537,-79.20950557939915,1950-12-31,0.0
28.157298283261802,-79.20065608011446,1950-12-31,0.0
28.178687553648068,-79.19180658082976,1950-12-31,0.0
28.200076824034337,-79.18295708154507,1950-12-31,0.0
28.221466094420602,-79.17410758226038,1950-12-31,0.0
28.242855364806868,-79.16525808297568,1950-12-31,0.0
28.264244635193133,-79.15640858369099,1950-12-31,0.0
28.2856339055794,-79.1475590844063,1950-12-31,0.0
28.307023175965668,-79.1387095851216,1950-12-31,0.0
28.328412446351933,-79.12986008583691,1950-12-31,0.0
28.3498017167382,-79.12101058655222,1950-12-31,0.0
28.371190987124464,-79.11216108726752,1950-12-31,0.0
28.39258025751073,-79.10331158798283,1950-12-31,0.0
28.413969527896995,-79.09446208869814,1950-12-31,0.0
28.435358798283264,-79.08561258941344,1950-12-31,0.0
28.45674806866953,-79.07676309012875,1950-12-31,0.0
28.478137339055795,-79.06791359084406,1950-12-31,0.0
28.49952660944206,-79.05906409155938,1950-12-31,0.0
28.520915879828326,-79.05021459227468,1950-12-31,0.0
28.542305150214595,-79.04136509298999,1950-12-31,0.0
28.56369442060086,-79.0325155937053,1950-12-31,0.0
28.585083690987126,-79.0236660944206,1950-12-31,0.0
28.60647296137339,-79.01481659513591,1950-12-31,0.0
28.627862231759657,-79.00596709585122,1950-12-31,0.0
28.649251502145923,-78.99711759656653,1950-12-31,0.0
28.670640772532188,-78.98826809728183,1950-12-31,0.0
28.692030042918457,-78.97941859799714,1950-12-31,0.0
28.713419313304723,-78.97056909871245,1950-12-31,0.0
28.734808583690988,-78.96171959942775,1950-12-31,0.0
28.756197854077254,-78.95287010014306,1950-12-31,0.0
28.77758712446352,-78.94402060085837,1950-12-31,0.0
28.798976394849788,-78.93517110157367,1950-12-31,0.0
28.820365665236054,-78.92632160228898,1950-12-31,0.0
28.84175493562232,-78.91747210300429,1950-12-31,0.0
28.863144206008585,-78.9086226037196,1950-12-31,0.0
28.88453347639485,-78.89977310443491,1950-12-31,0.0
28.905922746781116,-78.89092360515022,1950-12-31,0.0
28.927312017167385,-78.88207410586553,1950-12-31,0.0
28.94870128755365,-78.87322460658083,1950-12-31,0.0
28.970090557939915,-78.86437510729614,1950-12-31,0.0
28.99147982832618,-78.85552560801145,1950-12-31,0.0
29.012869098712446,-78.84667610872675,1950-12-31,0.0
29.034258369098715,-78.83782660944206,1950-12-31,0.0
29.05564763948498,-78.82897711015737,1950-12-31,0.0
29.077036909871246,-78.82012761087267,1950-12-31,0.0
29.098426180257512,-78.81127811158798,1950-12-31,0.0
29.119815450643777,-78.80242861230329,1950-12-31,0.0
29.141204721030043,-78.7935791130186,1950-12-31,0.0
29.16259399141631,-78.7847296137339,1950-12-31,0.0
29.183983261802577,-78.77588011444921,1950-12-31,0.0
29.205372532188843,-78.76703061516451,1950-12-31,0.0
29.22676180257511,-78.75818111587984,1950-12-31,0.0
29.248151072961374,-78.74933161659514,1950-12-31,0.0
29.26954034334764,-78.74048211731045,1950-12-31,0.0
29.29092961373391,-78.73163261802576,1950-12-31,0.0
29.312318884120174,-78.72278311874106,1950-12-31,0.0
29.33370815450644,-78.71393361945637,1950-12-31,0.0
29.355097424892705,-78.70508412017168,1950-12-31,0.0
29.37648669527897,-78.69623462088698,1950-12-31,0.0
29.397875965665236,-78.68738512160229,1950-12-31,0.0
29.4192652360515,-78.6785356223176,1950-12-31,0.0
29.44065450643777,-78.6696861230329,1950-12-31,0.0
29.462043776824036,-78.66083662374821,1950-12-31,0.0
29.4834330472103,-78.65198712446352,1950-12-31,0.0
29.504822317596567,-78.64313762517882,1950-12-31,0.0
29.526211587982832,-78.63428812589413,1950-12-31,0.0
29.5476008583691,-78.62543862660944,1950-12-31,0.0
29.568990128755367,-78.61658912732474,1950-12-31,0.0
29.590379399141632,-78.60773962804006,1950-12-31,0.0
29.611768669527898,-78.59889012875537,1950-12-31,0.0
29.633157939914163,-78.59004062947068,1950-12-31,0.0
29.65454721030043,-78.58119113018599,1950-12-31,0.0
29.675936480686698,-78.57234163090129,1950-12-31,0.0
29.697325751072963,-78.5634921316166,1950-12-31,0.0
29.71871502145923,-78.5546426323319,1950-12-31,0.0
29.740104291845494,-78.54579313304721,1950-12-31,0.0
29.76149356223176,-78.53694363376252,1950-12-31,0.0
29.78288283261803,-78.52809413447783,1950-12-31,0.0
29.804272103004294,-78.51924463519313,1950-12-31,0.0
29.82566137339056,-78.51039513590844,1950-12-31,0.0
29.847050643776825,-78.50154563662375,1950-12-31,0.0
29.86843991416309,-78.49269613733905,1950-12-31,0.0
29.889829184549356,-78.48384663805436,1950-12-31,0.0
29.91121845493562,-78.47499713876967,1950-12-31,0.0
29.93260772532189,-78.46614763948497,1950-12-31,0.0
29.953996995708156,-78.4572981402003,1950-12-31,0.0
29.97538626609442,-78.4484486409156,1950-12-31,0.0
29.996775536480687,-78.43959914163091,1950-12-31,0.0
30.018164806866956,-78.43074964234621,1950-12-31,0.0
30.03955407725322,-78.42190014306152,1950-12-31,0.0
30.060943347639487,-78.41305064377683,1950-12-31,0.0
30.082332618025752,-78.40420114449213,1950-12-31,0.0
30.103721888412018,-78.39535164520744,1950-12-31,0.0
30.125111158798283,-78.38650214592275,1950-12-31,0.0
30.14650042918455,-78.37765264663805,1950-12-31,0.0
30.167889699570814,-78.36880314735336,1950-12-31,0.0
30.189278969957083,-78.35995364806867,1950-12-31,0.0
30.21066824034335,-78.35110414878397,1950-12-31,0.0
30.232057510729614,-78.34225464949928,1950-12-31,0.0
30.25344678111588,-78.33340515021459,1950-12-31,0.0
30.27483605150215,-78.3245556509299,1950-12-31,0.0
30.296225321888414,-78.3157061516452,1950-12-31,0.0
30.31761459227468,-78.30685665236052,1950-12-31,0.0
30.339003862660945,-78.29800715307583,1950-12-31,0.0
30.36039313304721,-78.28915765379114,1950-12-31,0.0
30.381782403433476,-78.28030815450644,1950-12-31,0.0
30.40317167381974,-78.27145865522175,1950-12-31,0.0
30.42456094420601,-78.26260915593706,1950-12-31,0.0
30.445950214592276,-78.25375965665236,1950-12-31,0.0
30.46733948497854,-78.24491015736767,1950-12-31,0.0
30.488728755364807,-78.23606065808298,1950-12-31,0.0
30.510118025751073,-78.22721115879828,1950-12-31,0.0
30.53150729613734,-78.21836165951359,1950-12-31,0.0
30.552896566523607,-78.2095121602289,1950-12-31,0.0
30.574285836909873,-78.2006626609442,1950-12-31,0.0
30.595675107296138,-78.19181316165951,1950-12-31,0.0
30.617064377682404,-78.18296366237482,1950-12-31,0.0
30.63845364806867,-78.17411416309012,1950-12-31,0.0
30.659842918454935,-78.16526466380543,1950-12-31,0.0
30.681232188841204,-78.15641516452075,1950-12-31,0.0
30.70262145922747,-78.14756566523606,1950-12-31,0.0
30.724010729613735,-78.13871616595137,1950-12-31,0.0
30.7454,-78.12986666666667,1950-12-31,0.0
30.76678927038627,-78.12101716738198,1950-12-31,0.0
30.788178540772535,-78.11216766809729,1950-12-31,0.0
30.8095678111588,-78.10331816881259,1950-12-31,0.0
30.830957081545066,-78.0944686695279,1950-12-31,0.0
30.85234635193133,-78.0856191702432,1950-12-31,0.0
30.873735622317596,-78.07676967095851,1950-12-31,0.0
30.895124892703862,-78.06792017167382,1950-12-31,0.0
30.91651416309013,-78.05907067238913,1950-12-31,0.0
30.937903433476396,-78.05022117310443,1950-12-31,0.0
30.959292703862662,-78.04137167381974,1950-12-31,0.0
30.980681974248927,-78.03252217453505,1950-12-31,0.0
31.002071244635193,-78.02367267525035,1950-12-31,0.0
31.023460515021462,-78.01482317596566,1950-12-31,0.0
31.044849785407727,-78.00597367668098,1950-12-31,0.0
31.066239055793993,-77.99712417739629,1950-12-31,0.0
31.08762832618026,-77.9882746781116,1950-12-31,0.0
31.109017596566524,-77.9794251788269,1950-12-31,0.0
31.13040686695279,-77.97057567954221,1950-12-31,0.0
31.151796137339055,-77.96172618025751,1950-12-31,0.0
31.173185407725324,-77.95287668097282,1950-12-31,0.0
31.19457467811159,-77.94402718168813,1950-12-31,0.0
31.215963948497855,-77.93517768240343,1950-12-31,0.0
31.23735321888412,-77.92632818311874,1950-12-31,0.0
31.25874248927039,-77.91747868383405,1950-12-31,0.0
31.280131759656655,-77.90862918454935,1950-12-31,0.0
31.30152103004292,-77.89977968526466,1950-12-31,0.0
31.322910300429186,-77.89093018597997,1950-12-31,0.0
31.34429957081545,-77.88208068669528,1950-12-31,0.0
31.365688841201717,-77.87323118741058,1950-12-31,0.0
31.387078111587982,-77.86438168812589,1950-12-31,0.0
31.40846738197425,-77.85553218884121,1950-12-31,0.0
31.429856652360517,-77.84668268955652,1950-12-31,0.0
31.451245922746782,-77.83783319027182,1950-12-31,0.0
31.472635193133048,-77.82898369098713,1950-12-31,0.0
31.494024463519313,-77.82013419170244,1950-12-31,0.0
31.515413733905582,-77.81128469241774,1950-12-31,0.0
31.536803004291848,-77.80243519313305,1950-12-31,0.0
31.558192274678113,-77.79358569384836,1950-12-31,0.0
31.57958154506438,-77.78473619456366,1950-12-31,0.0
31.600970815450644,-77.77588669527897,1950-12-31,0.0
31.62236008583691,-77.76703719599428,1950-12-31,0.0
31.643749356223175,-77.75818769670958,1950-12-31,0.0
31.665138626609444,-77.74933819742489,1950-12-31,0.0
31.68652789699571,-77.7404886981402,1950-12-31,0.0
31.707917167381975,-77.7316391988555,1950-12-31,0.0
31.72930643776824,-77.72278969957081,1950-12-31,0.0
31.75069570815451,-77.71394020028612,1950-12-31,0.0
31.772084978540775,-77.70509070100144,1950-12-31,0.0
31.79347424892704,-77.69624120171675,1950-12-31,0.0
31.814863519313306,-77.68739170243205,1950-12-31,0.0
31.83625278969957,-77.67854220314736,1950-12-31,0.0
31.857642060085837,-77.66969270386267,1950-12-31,0.0
31.879031330472102,-77.66084320457797,1950-12-31,0.0
31.900420600858368,-77.65199370529328,1950-12-31,0.0
31.921809871244637,-77.64314420600859,1950-12-31,0.0
31.943199141630902,-77.63429470672389,1950-12-31,0.0
31.964588412017168,-77.6254452074392,1950-12-31,0.0
31.985977682403433,-77.6165957081545,1950-12-31,0.0
32.0073669527897,-77.60774620886981,1950-12-31,0.0
32.02875622317597,-77.59889670958512,1950-12-31,0.0
32.05014549356223,-77.59004721030043,1950-12-31,0.0
32.0715347639485,-77.58119771101573,1950-12-31,0.0
32.092924034334764,-77.57234821173104,1950-12-31,0.0
32.11431330472103,-77.56349871244635,1950-12-31,0.0
32.135702575107295,-77.55464921316167,1950-12-31,0.0
32.15709184549356,-77.54579971387697,1950-12-31,0.0
32.178481115879826,-77.53695021459228,1950-12-31,0.0
32.1998703862661,-77.52810071530759,1950-12-31,0.0
32.221259656652364,-77.5192512160229,1950-12-31,0.0
32.24264892703863,-77.5104017167382,1950-12-31,0.0
32.264038197424895,-77.50155221745351,1950-12-31,0.0
32.28542746781116,-77.49270271816881,1950-12-31,0.0
32.306816738197426,-77.48385321888412,1950-12-31,0.0
32.32820600858369,-77.47500371959943,1950-12-31,0.0
32.34959527896996,-77.46615422031473,1950-12-31,0.0
32.37098454935622,-77.45730472103004,1950-12-31,0.0
32.39237381974249,-77.44845522174535,1950-12-31,0.0
32.413763090128754,-77.43960572246066,1950-12-31,0.0
32.43515236051502,-77.43075622317596,1950-12-31,0.0
32.456541630901285,-77.42190672389127,1950-12-31,0.0
32.47793090128756,-77.41305722460658,1950-12-31,0.0
32.49932017167382,-77.4042077253219,1950-12-31,0.0
32.52070944206009,-77.3953582260372,1950-12-31,0.0
32.542098712446354,-77.38650872675251,1950-12-31,0.0
32.56348798283262,-77.37765922746782,1950-12-31,0.0
32.584877253218885,-77.36880972818312,1950-12-31,0.0
32.60626652360515,-77.35996022889843,1950-12-31,0.0
32.627655793991416,-77.35111072961374,1950-12-31,0.0
32.64904506437768,-77.34226123032904,1950-12-31,0.0
32.67043433476395,-77.33341173104435,1950-12-31,0.0
32.69182360515022,-77.32456223175966,1950-12-31,0.0
32.713212875536485,-77.31571273247496,1950-12-31,0.0
32.73460214592275,-77.30686323319027,1950-12-31,0.0
32.755991416309016,-77.29801373390558,1950-12-31,0.0
32.77738068669528,-77.28916423462088,1950-12-31,0.0
32.79876995708155,-77.28031473533619,1950-12-31,0.0
32.82015922746781,-77.2714652360515,1950-12-31,0.0
32.84154849785408,-77.2626157367668,1950-12-31,0.0
32.86293776824034,-77.25376623748213,1950-12-31,0.0
32.88432703862661,-77.24491673819743,1950-12-31,0.0
32.905716309012874,-77.23606723891274,1950-12-31,0.0
32.92710557939914,-77.22721773962805,1950-12-31,0.0
32.948494849785405,-77.21836824034335,1950-12-31,0.0
32.96988412017168,-77.20951874105866,1950-12-31,0.0
32.99127339055794,-77.20066924177397,1950-12-31,0.0
33.01266266094421,-77.19181974248927,1950-12-31,0.0
33.034051931330474,-77.18297024320458,1950-12-31,0.0
33.05544120171674,-77.17412074391989,1950-12-31,0.0
33.076830472103005,-77.16527124463519,1950-12-31,0.0
33.09821974248927,-77.1564217453505,1950-12-31,0.0
33.119609012875536,-77.1475722460658,1950-12-31,0.0
33.1409982832618,-77.13872274678111,1950-12-31,0.0
33.16238755364807,-77.12987324749642,1950-12-31,0.0
33.18377682403434,-77.12102374821173,1950-12-31,0.0
33.205166094420605,-77.11217424892703,1950-12-31,0.0
33.22655536480687,-77.10332474964235,1950-12-31,0.0
33.247944635193136,-77.09447525035766,1950-12-31,0.0
33.2693339055794,-77.08562575107297,1950-12-31,0.0
33.29072317596567,-77.07677625178827,1950-12-31,0.0
33.31211244635193,-77.06792675250358,1950-12-31,0.0
33.3335017167382,-77.05907725321889,1950-12-31,0.0
33.35489098712446,-77.0502277539342,1950-12-31,0.0
33.37628025751073,-77.0413782546495,1950-12-31,0.0
33.397669527896994,-77.03252875536481,1950-12-31,0.0
33.41905879828326,-77.02367925608011,1950-12-31,0.0
33.440448068669525,-77.01482975679542,1950-12-31,0.0
33.4618373390558,-77.00598025751073,1950-12-31,0.0
33.48322660944206,-76.99713075822604,1950-12-31,0.0
33.50461587982833,-76.98828125894134,1950-12-31,0.0
33.526005150214594,-76.97943175965665,1950-12-31,0.0
33.54739442060086,-76.97058226037196,1950-12-31,0.0
33.568783690987125,-76.96173276108726,1950-12-31,0.0
33.59017296137339,-76.95288326180258,1950-12-31,0.0
33.611562231759656,-76.94403376251789,1950-12-31,0.0
33.63295150214592,-76.9351842632332,1950-12-31,0.0
33.65434077253219,-76.9263347639485,1950-12-31,0.0
33.67573004291846,-76.91748526466381,1950-12-31,0.0
33.697119313304725,-76.90863576537912,1950-12-31,0.0
33.71850858369099,-76.89978626609442,1950-12-31,0.0
33.739897854077256,-76.89093676680973,1950-12-31,0.0
33.76128712446352,-76.88208726752504,1950-12-31,0.0
33.78267639484979,-76.87323776824034,1950-12-31,0.0
33.80406566523605,-76.86438826895565,1950-12-31,0.0
33.82545493562232,-76.85553876967096,1950-12-31,0.0
33.84684420600858,-76.84668927038626,1950-12-31,0.0
33.86823347639485,-76.83783977110157,1950-12-31,0.0
33.889622746781114,-76.82899027181688,1950-12-31,0.0
33.91101201716738,-76.82014077253218,1950-12-31,0.0
33.932401287553645,-76.81129127324749,1950-12-31,0.0
33.95379055793991,-76.80244177396281,1950-12-31,0.0
33.97517982832618,-76.79359227467812,1950-12-31,0.0
33.99656909871245,-76.78474277539343,1950-12-31,0.0
34.017958369098714,-76.77589327610873,1950-12-31,0.0
34.03934763948498,-76.76704377682404,1950-12-31,0.0
34.060736909871245,-76.75819427753935,1950-12-31,0.0
34.08212618025751,-76.74934477825465,1950-12-31,0.0
34.103515450643776,-76.74049527896996,1950-12-31,0.0
34.12490472103004,-76.73164577968527,1950-12-31,0.0
34.146293991416314,-76.72279628040057,1950-12-31,0.0
34.16768326180258,-76.71394678111588,1950-12-31,0.0
34.189072532188845,-76.70509728183119,1950-12-31,0.0
34.21046180257511,-76.6962477825465,1950-12-31,0.0
34.231851072961376,-76.6873982832618,1950-12-31,0.0
34.25324034334764,-76.6785487839771,1950-12-31,0.0
34.27462961373391,-76.66969928469241,1950-12-31,0.0
34.29601888412017,-76.66084978540772,1950-12-31,0.0
34.31740815450644,-76.65200028612304,1950-12-31,0.0
34.338797424892704,-76.64315078683835,1950-12-31,0.0
34.36018669527897,-76.63430128755365,1950-12-31,0.0
34.381575965665235,-76.62545178826896,1950-12-31,0.0
34.4029652360515,-76.61660228898427,1950-12-31,0.0
34.424354506437766,-76.60775278969957,1950-12-31,0.0
34.44574377682403,-76.59890329041488,1950-12-31,0.0
34.467133047210304,-76.59005379113019,1950-12-31,0.0
34.48852231759657,-76.5812042918455,1950-12-31,0.0
34.509911587982835,-76.5723547925608,1950-12-31,0.0
34.5313008583691,-76.56350529327611,1950-12-31,0.0
34.552690128755366,-76.55465579399142,1950-12-31,0.0
34.57407939914163,-76.54580629470672,1950-12-31,0.0
34.5954686695279,-76.53695679542203,1950-12-31,0.0
34.61685793991416,-76.52810729613734,1950-12-31,0.0
34.63824721030043,-76.51925779685264,1950-12-31,0.0
34.6596364806867,-76.51040829756795,1950-12-31,0.0
34.681025751072966,-76.50155879828327,1950-12-31,0.0
34.70241502145923,-76.49270929899858,1950-12-31,0.0
34.7238042918455,-76.48385979971388,1950-12-31,0.0
34.74519356223176,-76.47501030042919,1950-12-31,0.0
34.76658283261803,-76.4661608011445,1950-12-31,0.0
34.78797210300429,-76.4573113018598,1950-12-31,0.0
34.80936137339056,-76.44846180257511,1950-12-31,0.0
34.830750643776824,-76.43961230329042,1950-12-31,0.0
34.85213991416309,-76.43076280400572,1950-12-31,0.0
34.873529184549355,-76.42191330472103,1950-12-31,0.0
34.89491845493562,-76.41306380543634,1950-12-31,0.0
34.916307725321886,-76.40421430615164,1950-12-31,0.0
34.93769699570815,-76.39536480686695,1950-12-31,0.0
34.959086266094424,-76.38651530758226,1950-12-31,0.0
34.98047553648069,-76.37766580829756,1950-12-31,0.0
35.001864806866955,-76.36881630901287,1950-12-31,0.0
35.02325407725322,-76.35996680972818,1950-12-31,0.0
35.044643347639486,-76.35111731044348,1950-12-31,0.0
35.06603261802575,-76.3422678111588,1950-12-31,0.0
35.08742188841202,-76.33341831187411,1950-12-31,0.0
35.10881115879828,-76.32456881258942,1950-12-31,0.0
35.13020042918455,-76.31571931330473,1950-12-31,0.0
35.15158969957082,-76.30686981402003,1950-12-31,0.0
35.172978969957086,-76.29802031473534,1950-12-31,0.0
35.19436824034335,-76.28917081545065,1950-12-31,0.0
35.21575751072962,-76.28032131616595,1950-12-31,0.0
35.23714678111588,-76.27147181688126,1950-12-31,0.0
35.25853605150215,-76.26262231759657,1950-12-31,0.0
35.27992532188841,-76.25377281831187,1950-12-31,0.0
35.30131459227468,-76.24492331902718,1950-12-31,0.0
35.322703862660944,-76.23607381974249,1950-12-31,0.0
35.34409313304721,-76.2272243204578,1950-12-31,0.0
35.365482403433475,-76.2183748211731,1950-12-31,0.0
35.38687167381974,-76.2095253218884,1950-12-31,0.0
35.408260944206006,-76.20067582260371,1950-12-31,0.0
35.42965021459227,-76.19182632331903,1950-12-31,0.0
35.451039484978544,-76.18297682403434,1950-12-31,0.0
35.47242875536481,-76.17412732474965,1950-12-31,0.0
35.493818025751075,-76.16527782546495,1950-12-31,0.0
35.51520729613734,-76.15642832618026,1950-12-31,0.0
35.536596566523606,-76.14757882689557,1950-12-31,0.0
35.55798583690987,-76.13872932761087,1950-12-31,0.0
35.57937510729614,-76.12987982832618,1950-12-31,0.0
35.6007643776824,-76.12103032904149,1950-12-31,0.0
35.62215364806867,-76.1121808297568,1950-12-31,0.0
35.64354291845494,-76.1033313304721,1950-12-31,0.0
35.664932188841206,-76.09448183118741,1950-12-31,0.0
35.68632145922747,-76.08563233190272,1950-12-31,0.0
35.70771072961374,-76.07678283261802,1950-12-31,0.0
35.7291,-76.06793333333333,1950-12-31,0.0
35.75048927038627,-76.05908383404864,1950-12-31,0.0
35.77187854077253,-76.05023433476396,1950-12-31,0.0
35.7932678111588,-76.04138483547926,1950-12-31,0.0
35.814657081545064,-76.03253533619457,1950-12-31,0.0
35.83604635193133,-76.02368583690988,1950-12-31,0.0
35.857435622317595,-76.01483633762518,1950-12-31,0.0
35.87882489270386,-76.00598683834049,1950-12-31,0.0
35.900214163090126,-75.9971373390558,1950-12-31,0.0
35.92160343347639,-75.9882878397711,1950-12-31,0.0
35.942992703862664,-75.97943834048641,1950-12-31,0.0
35.96438197424893,-75.97058884120172,1950-12-31,0.0
35.985771244635195,-75.96173934191702,1950-12-31,0.0
36.00716051502146,-75.95288984263233,1950-12-31,0.0
36.028549785407726,-75.94404034334764,1950-12-31,0.0
36.04993905579399,-75.93519084406294,1950-12-31,0.0
36.07132832618026,-75.92634134477825,1950-12-31,0.0
36.09271759656652,-75.91749184549356,1950-12-31,0.0
36.11410686695279,-75.90864234620886,1950-12-31,0.0
36.13549613733906,-75.89979284692419,1950-12-31,0.0
36.156885407725326,-75.89094334763949,1950-12-31,0.0
36.17827467811159,-75.8820938483548,1950-12-31,0.0
36.19966394849786,-75.8732443490701,1950-12-31,0.0
36.22105321888412,-75.86439484978541,1950-12-31,0.0
36.24244248927039,-75.85554535050072,1950-12-31,0.0
36.263831759656654,-75.84669585121603,1950-12-31,0.0
36.28522103004292,-75.83784635193133,1950-12-31,0.0
36.306610300429185,-75.82899685264664,1950-12-31,0.0
36.32799957081545,-75.82014735336195,1950-12-31,0.0
36.349388841201716,-75.81129785407725,1950-12-31,0.0
36.37077811158798,-75.80244835479256,1950-12-31,0.0
36.39216738197425,-75.79359885550787,1950-12-31,0.0
36.41355665236051,-75.78474935622317,1950-12-31,0.0
