segment,step,year,lat_change,lon_change
35,6,2027,0.00047680090013813015,0.00016040080096502152
35,7,2028,0.00047696882520043005,0.0001604104703289977
35,8,2029,0.00047703645846297604,0.00016048130815704553
35,9,2030,0.0004771467270039409,0.00016052192607673987
35,10,2031,0.0004773245376270552,0.0001605097077828077
35,11,2032,0.0004773385370988592,0.00016049288667829842
35,12,2033,0.00047749669862184874,0.00016048214693853424
35,13,2034,0.0004774666769051805,0.0001605042264571921
35,14,2035,0.0004776599680198501,0.0001605567677529507
35,15,2036,0.00047752767604336555,0.00016054780951435532
35,16,2037,0.0004775230325080315,0.00016060431809705733
35,17,2038,0.00047748825948801255,0.0001605881034123513
35,18,2039,0.00047750329143170234,0.0001606121495996149
35,19,2040,0.0004778072643638609,0.0001606510227105673
35,20,2041,0.00047771795328444,0.00016059541836455082
35,21,2042,0.0004776613024759513,0.00016064771443780046
35,22,2043,0.00047772654255950897,0.00016066352038990317
35,23,2044,0.00047774355647689504,0.0001606792384052369
35,24,2045,0.00047789478613680103,0.00016070928820965946
35,25,2046,0.00047799240675772126,0.00016070569721193806
35,26,2047,0.000477994737952514,0.0001606647148406637
35,27,2048,0.00047795647912707295,0.00016071614793133904
35,28,2049,0.00047784527135519284,0.00016069696273746104
35,29,2050,0.0004780458227351403,0.00016072659660437694
35,30,2051,0.0004782511372845022,0.00016077102523581743
35,31,2052,0.00047816715985860014,0.00016077920564327997
35,32,2053,0.0004781832126639074,0.0001607888818000447
35,33,2054,0.00047821858527896666,0.00016076703333567366
35,34,2055,0.00047834014369740885,0.00016075220490563424
35,35,2056,0.00047846544266860747,0.0001607828959180324
35,36,2057,0.0004784722867405833,0.00016082368289005444
35,37,2058,0.00047846606081236587,0.000160776013487407
35,38,2059,0.0004781524594612563,0.000160849951996056
35,39,2060,0.0004781230977144446,0.00016087192790337213
35,40,2061,0.0004783815533642155,0.00016081126190670147
35,41,2062,0.0004784317199764132,0.00016080385809402742
35,42,2063,0.00047856369809551325,0.0001609165126978951
35,43,2064,0.0004785622505352194,0.000160863272668621
35,44,2065,0.00047852173614515436,0.000160870016145509
35,45,2066,0.0004787285340377423,0.0001608736104685704
35,46,2067,0.00047869498897412655,0.00016086242514745663
35,47,2068,0.0004788211403656817,0.00016093634131664203
35,48,2069,0.0004787853300598499,0.00016090457532413893
35,49,2070,0.0004788868933900403,0.00016092090861263841
35,50,2071,0.0004789149948223326,0.0001609141792897617
35,51,2072,0.0004789048099382853,0.00016092517623178537
35,52,2073,0.00047896181966677887,0.00016091137139540024
35,53,2074,0.00047900341545670244,0.00016095500068047386
35,54,2075,0.00047882637405294304,0.00016097879314713737
35,55,2076,0.00047889123120370414,0.00016101997405826296
35,56,2077,0.0004788870352783192,0.0001609908245114866
35,57,2078,0.0004788626696274889,0.00016097471588238932
35,58,2079,0.0004790525098883336,0.0001609863814593382
35,59,2080,0.00047916147630999717,0.00016104387269422205
35,60,2081,0.0004792806870206334,0.00016097937424319753
35,61,2082,0.0004792596847984498,0.00016099290878912598
35,62,2083,0.00047911276434930983,0.00016105790354004057
35,63,2084,0.00047902799668264606,0.00016104240945935544
35,64,2085,0.00047924532510634776,0.00016106891763456588
35,65,2086,0.00047954389378546125,0.00016106412486749377
35,66,2087,0.00047951397406365004,0.0001611106972205789
35,67,2088,0.00047951061111106696,0.00016111527388318336
35,68,2089,0.00047960778969624585,0.00016108307332274308
35,69,2090,0.00047944200003868787,0.00016110908939026558
35,70,2091,0.0004796687407946365,0.0001611797854792485
35,71,2092,0.0004796006891183424,0.00016114054332660999
35,72,2093,0.0004795852549293045,0.00016115508070413398
35,73,2094,0.00047963997210587195,0.00016114918321363803
35,74,2095,0.0004796472518187045,0.00016119352214616356
35,75,2096,0.00047964453942839214,0.000161221621752361
36,2,2023,2.0224131688451052e-05,0.0001281114143978357
36,3,2024,0.00040716956426223305,0.00016463702763758192
36,4,2025,0.00017541172574198072,0.00015230858444681417
36,5,2026,-0.0001700538101445659,0.0001247853228534268
36,6,2027,-7.86235776679689e-05,0.00012702721092239244
36,7,2028,4.345640077829671e-05,0.00013315372292765915
36,8,2029,0.0001489675768233667,0.00013910293918684147
36,9,2030,0.00022589657829641396,0.0001437580103242908
36,10,2031,0.0002819573329233549,0.00014729175394734284
36,11,2032,0.0003243036418041356,0.00015006535700479162
36,12,2033,0.0003562011927940034,0.00015212923429430703
36,13,2034,0.0003803002772251318,0.00015370778397993945
36,14,2035,0.0003993717872603497,0.00015503980111475357
36,15,2036,0.00041384405776412336,0.00015601322374436677
36,16,2037,0.0004250994652608142,0.00015677535901659212
36,17,2038,0.00043446091458676506,0.00015744513791560166
36,18,2039,0.00044178031125596817,0.00015802362921135682
36,19,2040,0.00044663281170187474,0.00015833434854073403
36,20,2041,0.00045075279352246866,0.00015856524601076671
36,21,2042,0.0004553840754475402,0.00015891649461252655
36,22,2043,0.00045853491081615516,0.00015912075636492773
36,23,2044,0.0004612011528486448,0.0001593160099986335
36,24,2045,0.0004636978435641481,0.00015943225234593683
36,25,2046,0.00046596088784056633,0.00015967832983676544
36,26,2047,0.0004675307763619685,0.00015980885838473569
36,27,2048,0.0004681605107315079,0.00015986958983660315
36,28,2049,0.0004688771484744336,0.0001599545338279995
36,29,2050,0.0004701486898355256,0.00016003144170895212
36,30,2051,0.0004709862396374831,0.0001600639703269735
36,31,2052,0.00047144441471758114,0.0001600997005368754
36,32,2053,0.0004724453602413803,0.00016021046481284884
36,33,2054,0.0004734896691331869,0.0001603715120097604
36,34,2055,0.0004743377161311457,0.00016046106611611322
36,35,2056,0.00047431938597952694,0.00016047528316676107
36,36,2057,0.0004752455045391457,0.00016057727238205644
36,37,2058,0.00047587874930243856,0.00016063963397527914
36,38,2059,0.00047608710814728283,0.00016060333463485676
36,39,2060,0.00047637279217838113,0.00016062043883380284
36,40,2061,0.0004768142805353648,0.00016070106256904637
36,41,2062,0.0004771297147421194,0.00016077605003772533
36,42,2063,0.00047745216825845205,0.0001607868221356057
36,43,2064,0.0004773490742131514,0.0001607843407072096
36,44,2065,0.00047837383279514256,0.00016086066840159674
36,45,2066,0.00047835896211267936,0.0001608778664063948
36,46,2067,0.000478808962640187,0.000160946315489241
36,47,2068,0.0004789123015704888,0.00016102810137397228
36,48,2069,0.00047920109923538234,0.00016109013887444235
36,49,2070,0.00047941130197060033,0.00016107798134612494
36,50,2071,0.00047976508757585634,0.00016109354641002938
36,51,2072,0.00047950432695387235,0.0001610857507756691
36,52,2073,0.0004796497567518543,0.00016108507799117433
36,53,2074,0.0004795231759260332,0.0001610756724375051
36,54,2075,0.0004799930527568108,0.00016108041587870048
36,55,2076,0.0004801081114038652,0.00016108994996955062
36,56,2077,0.0004804077577986732,0.0001611689032472441
36,57,2078,0.0004803540545346152,0.00016120019357401816
36,58,2079,0.00048031622864286305,0.0001611620993600127
36,59,2080,0.00048088534583357045,0.00016124462109701199
36,60,2081,0.00048091291840179906,0.000161264550456508
36,61,2082,0.00048119263122359257,0.00016132427029447172
36,62,2083,0.00048124561456575066,0.00016131574435007678
36,63,2084,0.000481105972653495,0.00016132254565093262
36,64,2085,0.00048118313733880314,0.00016137712667330106
36,65,2086,0.00048124534184879053,0.00016135341363110456
36,66,2087,0.00048123324471305295,0.0001613475777446638
36,67,2088,0.0004814800064067981,0.00016139323714980947
36,68,2089,0.00048189208963123065,0.00016146388847460003
36,69,2090,0.00048149255631102506,0.00016136380601494693
36,70,2091,0.00048185317600868416,0.00016142718024525493
36,71,2092,0.0004819602631584985,0.00016148531746296158
36,72,2093,0.0004819611932624923,0.00016147627367502082
36,73,2094,0.00048218421066081874,0.00016145250464205674
36,74,2095,0.00048224172040178814,0.00016147046756032069
36,75,2096,0.0004821772949519243,0.00016150771787692975
37,2,2023,0.0004716643198072745,0.00015971510487133855
37,3,2024,0.0004759431641510048,0.00016032174637814478
37,4,2025,0.00047663547765353087,0.00016046711640171907
37,5,2026,0.00047690584217008336,0.00016050297163872074
37,6,2027,0.0004770944781640196,0.00016054502594897713
37,7,2028,0.000477146901125991,0.00016056853569068608
37,8,2029,0.00047726881816245736,0.00016062615028999971
37,9,2030,0.00047731133013684257,0.00016064280495697858
37,10,2031,0.0004773579306380782,0.00016065711615453893
37,11,2032,0.00047713777469837737,0.00016064990903430498
37,12,2033,0.00047715725048647073,0.00016066566746530953
37,13,2034,0.00047713313953323677,0.00016065521232633273
37,14,2035,0.000477108950480698,0.0001606487805929646
37,15,2036,0.00047741263464828876,0.00016065971588830052
37,16,2037,0.0004774935129177038,0.00016069357442916044
37,17,2038,0.00047748452836771094,0.00016071048717947178
37,18,2039,0.0004775665091187875,0.00016068191131068943
37,19,2040,0.0004775116044868355,0.00016071547398155417
37,20,2041,0.00047767967179268567,0.00016072721338389329
37,21,2042,0.0004777832424593953,0.00016073298274932313
37,22,2043,0.00047779570144257377,0.00016074371716001679
37,23,2044,0.00047787281190636577,0.0001607966057122212
37,24,2045,0.00047788810073612353,0.0001608404920148132
37,25,2046,0.00047798728063952467,0.00016075055742703626
37,26,2047,0.00047792594191875537,0.00016081801487644043
37,27,2048,0.00047795143748885494,0.00016081935513057033
37,28,2049,0.00047791555819287623,0.00016082746559220595
37,29,2050,0.00047799452233832085,0.00016080110944471926
37,30,2051,0.0004780650596671876,0.00016081756150754245
37,31,2052,0.00047831831246725187,0.00016086763493206035
37,32,2053,0.00047819346972843846,0.00016092702689718408
37,33,2054,0.0004782272336143478,0.00016090477377872503
37,34,2055,0.000478245064606142,0.0001609072900521369
37,35,2056,0.00047815451747723614,0.00016090092312026627
37,36,2057,0.0004781524388448588,0.00016084272432692615
37,37,2058,0.0004782081363039481,0.00016088447580386855
37,38,2059,0.0004782410669825765,0.0001609179453367915
37,39,2060,0.0004782060766217455,0.00016092686801982836
37,40,2061,0.00047832245451218114,0.0001609070457817552
37,41,2062,0.00047852462500586057,0.00016091510894966632
37,42,2063,0.0004786379504473359,0.00016095393058890295
37,43,2064,0.0004786784244146247,0.0001610380782892662
37,44,2065,0.0004787124467888759,0.0001610009738755025
37,45,2066,0.0004786050758127658,0.00016100625661863432
37,46,2067,0.00047875853080370234,0.00016107262352704765
37,47,2068,0.000478560506650183,0.00016109939916475469
37,48,2069,0.00047856208162144753,0.00016115964163532226
37,49,2070,0.0004785906137563245,0.0001611659652809294
37,50,2071,0.00047868408084994485,0.00016116131118337762
37,51,2072,0.0004788873198222632,0.0001611134161123573
37,52,2073,0.00047864148953635777,0.00016111358162618217
37,53,2074,0.00047862341250137774,0.00016107087618877358
37,54,2075,0.00047880000175481996,0.00016114987441540052
37,55,2076,0.00047890941321071523,0.00016112262767364882
37,56,2077,0.00047907446838024725,0.00016109322184831854
37,57,2078,0.00047920454918326527,0.00016111399253304626
37,58,2079,0.00047915741173198967,0.00016113440217679909
37,59,2080,0.00047907613582864883,0.00016106830652518056
37,60,2081,0.00047899258437311687,0.0001610948328050199
37,61,2082,0.00047906352293125565,0.0001611564619707906
37,62,2083,0.00047913079598060904,0.00016115306578967648
37,63,2084,0.0004792979499583794,0.00016120104339734098
37,64,2085,0.00047930867925671805,0.000161197072841901
37,65,2086,0.00047929348492559143,0.000161270940239433
37,66,2087,0.000479430965924621,0.00016124937732797662
37,67,2088,0.0004795342067893671,0.00016123431069559047
37,68,2089,0.00047958198735997826,0.0001612551415064445
37,69,2090,0.00047943672701222795,0.0001613521687602315
37,70,2091,0.00047954439154906936,0.0001613093550645317
37,71,2092,0.0004795451991768118,0.00016133801615580978
37,72,2093,0.0004794706846205088,0.00016128836082884845
37,73,2094,0.0004794623524340125,0.00016129496412986555
37,74,2095,0.0004795463211735296,0.00016125627605845239
37,75,2096,0.00047960049867157295,0.00016125630432384241
38,2,2023,0.00047255534335377547,0.00015984569938609638
38,3,2024,0.00047591844614913725,0.0001603866619461769
38,4,2025,0.0004767407951185021,0.0001605324446245504
38,5,2026,0.0004770917600218638,0.0001605614797455246
38,6,2027,0.00047711730957544773,0.00016060615247681653
38,7,2028,0.0004771166959720574,0.00016056529453578605
38,8,2029,0.0004770655072441343,0.0001605753187021719
38,9,2030,0.00047696358220505886,0.00016058770212623585
38,10,2031,0.0004771221766191047,0.00016062377122239013
38,11,2032,0.00047730026739500886,0.00016058843192467975
38,12,2033,0.0004774078364953027,0.00016064267823878708
38,13,2034,0.0004773926155472452,0.0001606469283643719
38,14,2035,0.0004772992269792553,0.00016066036735651323
38,15,2036,0.0004772534688406438,0.00016070015711022734
38,16,2037,0.0004773887202809135,0.00016074565137103036
38,17,2038,0.0004776208834407214,0.00016081964480463284
38,18,2039,0.0004777120647680988,0.00016080724664391255
38,19,2040,0.0004775606329836535,0.0001608081687294316
38,20,2041,0.0004774157739184659,0.00016079992741424576
38,21,2042,0.0004775483236230116,0.00016080313298516558
38,22,2043,0.0004776269567550173,0.00016080599658607753
38,23,2044,0.00047786628114465657,0.0001608273656330539
38,24,2045,0.0004778718276625682,0.00016086730570918917
38,25,2046,0.0004778446401090264,0.00016088196221630824
38,26,2047,0.00047796431390523253,0.000160864159937546
38,27,2048,0.00047782765775394864,0.00016083326370619488
38,28,2049,0.0004777983918273776,0.00016083963767243858
38,29,2050,0.00047790841713890586,0.00016086952885530081
38,30,2051,0.0004778688455857605,0.00016088627313592951
38,31,2052,0.0004780867155673718,0.00016088315808815423
38,32,2053,0.0004778608970994469,0.00016091813294849544
38,33,2054,0.00047798106671592677,0.00016094946987266212
38,34,2055,0.0004781052109805728,0.00016094542371547504
38,35,2056,0.00047808798763071536,0.00016095166925822468
38,36,2057,0.00047817222364798795,0.00016089975513011723
38,37,2058,0.0004782733083494861,0.00016102190510025594
38,38,2059,0.0004781700089964147,0.00016104668026173385
38,39,2060,0.0004780060455509272,0.00016101154027126086
38,40,2061,0.00047806216661427925,0.00016099942712344273
38,41,2062,0.00047829050466674516,0.00016091036459897623
38,42,2063,0.00047825773333443067,0.00016091993491329504
38,43,2064,0.0004782818646624776,0.00016102417750119002
38,44,2065,0.00047833019618437334,0.0001610559005058576
38,45,2066,0.00047842770039352445,0.00016106058589571148
38,46,2067,0.00047867331738871144,0.0001611051613252812
38,47,2068,0.0004784110955249332,0.0001610741503270674
38,48,2069,0.0004784725430440062,0.0001611222186284067
38,49,2070,0.0004786918945605123,0.00016110911003863748
38,50,2071,0.0004788162891173897,0.00016114464547456464
38,51,2072,0.0004788485527349451,0.00016114299727121306
38,52,2073,0.00047895001452502584,0.00016119596801900116
38,53,2074,0.00047895200705738716,0.0001611645184880217
38,54,2075,0.0004789118260895009,0.00016118180144530925
38,55,2076,0.00047875350021442387,0.00016117897409628767
38,56,2077,0.0004787842342537374,0.0001611742335683175
38,57,2078,0.000478987243287321,0.00016121883106734458
38,58,2079,0.0004788840274905226,0.00016113707930287546
38,59,2080,0.00047895481435489273,0.00016116668096799458
38,60,2081,0.00047901377512005183,0.00016120231977367894
38,61,2082,0.0004791057539001997,0.00016118089376959688
38,62,2083,0.00047912316991016723,0.0001612259654564241
38,63,2084,0.0004790316222873514,0.00016125651707454836
38,64,2085,0.00047914188662190327,0.00016122636804993817
38,65,2086,0.0004790587997014484,0.00016127811400679093
38,66,2087,0.0004792966898357065,0.000161269511082196
38,67,2088,0.00047916912022216707,0.00016127634222584675
38,68,2089,0.000479287035936693,0.00016128512294244501
38,69,2090,0.0004793594911340904,0.00016130257897373212
38,70,2091,0.0004794362022479959,0.00016131647598172094
38,71,2092,0.0004794610511780206,0.00016137688159290065
38,72,2093,0.0004796035765437523,0.00016137080520195468
38,73,2094,0.00047955655587728074,0.00016135869802269553
38,74,2095,0.00047946690613898113,0.0001614335885875562
38,75,2096,0.00047951003569224326,0.0001614380963133044
39,2,2023,0.0004727222392695296,0.00015977029906366624
39,3,2024,0.00047655606734764433,0.00016041877448458308
39,4,2025,0.0004770460147085487,0.00016055024590855282
39,5,2026,0.0004771619398553639,0.00016059430846837586
39,6,2027,0.0004769974618135109,0.00016062176443654153
39,7,2028,0.0004769998801918973,0.0001606543656436088
39,8,2029,0.00047681017768752554,0.00016066303142281413
39,9,2030,0.0004768358624929192,0.0001606666518938482
39,10,2031,0.0004768877499614632,0.0001606612631377402
39,11,2032,0.0004771752326604428,0.00016069485816672113
39,12,2033,0.00047704761719202793,0.00016068013191272712
39,13,2034,0.00047722685004458754,0.00016073119660120483
39,14,2035,0.00047730525098188537,0.00016075128323222998
39,15,2036,0.000477283411107976,0.00016078719153256316
39,16,2037,0.0004772724496895364,0.00016082674768824745
39,17,2038,0.0004773690189914248,0.00016082000034600696
39,18,2039,0.000477471683360875,0.00016088400391822688
39,19,2040,0.0004774764318824509,0.00016087664199915253
39,20,2041,0.000477575290204868,0.00016090522630918258
39,21,2042,0.0004777392470280972,0.00016091115658412036
39,22,2043,0.0004775924806992293,0.00016094550997536317
39,23,2044,0.00047761095765253003,0.00016092676511902937
39,24,2045,0.00047742662584582263,0.00016089999574830927
39,25,2046,0.0004775428844858709,0.000160903091384057
39,26,2047,0.0004777579733037385,0.00016088338007591574
39,27,2048,0.00047778759318362063,0.00016086562870043508
39,28,2049,0.0004778797848494776,0.000160935899984338
39,29,2050,0.00047781366226828936,0.00016092648094456763
39,30,2051,0.00047764987076348575,0.00016090777269539558
39,31,2052,0.000477994804150228,0.00016093553114160386
39,32,2053,0.0004779486349519857,0.00016093451765186728
39,33,2054,0.0004777704822380713,0.00016095012318828594
39,34,2055,0.0004778524736792633,0.00016102363423442512
39,35,2056,0.0004777788460330612,0.00016101287167202827
39,36,2057,0.00047810319373908783,0.0001609943894038679
39,37,2058,0.0004781301821203954,0.0001609879309256712
39,38,2059,0.0004780900406018418,0.00016102615632007655
39,39,2060,0.00047808849481256743,0.00016107073439286523
39,40,2061,0.00047812282129555683,0.00016109264842611992
39,41,2062,0.0004781948274157344,0.0001610823104698511
39,42,2063,0.00047814654535116574,0.000161125035930354
39,43,2064,0.0004782427990832616,0.0001610811641228338
39,44,2065,0.00047807804199351267,0.00016112910431331784
39,45,2066,0.0004781478559010566,0.00016122401380869178
39,46,2067,0.0004783460841650822,0.0001611926424942567
39,47,2068,0.00047847729740269074,0.00016112963973569094
39,48,2069,0.00047859510489089985,0.00016112645624843935
39,49,2070,0.0004783757710207226,0.00016111742078805946
39,50,2071,0.0004782876546229886,0.00016113376267412605
39,51,2072,0.00047855855859424423,0.00016114234325925736
39,52,2073,0.0004787223939857199,0.00016114954715362728
39,53,2074,0.00047876556725157116,0.000161163119429375
39,54,2075,0.0004787695837080719,0.00016112951006164167
39,55,2076,0.000478709256729104,0.0001611597050725777
39,56,2077,0.00047880046358983464,0.00016117898934453478
39,57,2078,0.000478860849501217,0.0001612561569288573
39,58,2079,0.00047874183252361036,0.00016126484533174335
39,59,2080,0.00047869160989222337,0.00016126229536439496
39,60,2081,0.00047882324874137794,0.00016132727061801688
39,61,2082,0.00047894287273564373,0.0001613396253077326
39,62,2083,0.0004789186395051104,0.00016134795785660572
39,63,2084,0.00047901017130058676,0.00016130967001970475
39,64,2085,0.00047907199256513877,0.0001613386530578964
39,65,2086,0.00047915438201684424,0.00016132304035920697
39,66,2087,0.0004791948696407644,0.0001613314750130712
39,67,2088,0.0004791671781418927,0.00016140306372847135
39,68,2089,0.00047922173455106076,0.00016139097617440257
39,69,2090,0.00047919548098818154,0.000161398900516474
39,70,2091,0.0004792305777456818,0.00016133498299097937
39,71,2092,0.00047936122605918285,0.00016137907270774576
39,72,2093,0.0004796089349952126,0.0001614194198396035
39,73,2094,0.0004795984535377329,0.0001614371523714908
39,74,2095,0.00047957977677270947,0.0001614622808006061
39,75,2096,0.0004794286440770179,0.00016146646514414442
40,2,2023,0.0004703414566407105,0.00015941254147833206
40,3,2024,0.00047528000865426634,0.00016032257619258417
40,4,2025,0.00047669963154461925,0.00016063178415492985
40,5,2026,0.0004769072435770738,0.0001606931977420345
40,6,2027,0.000477039704954052,0.00016078163272936763
40,7,2028,0.0004770813512919858,0.0001607725536274529
40,8,2029,0.00047714351817873535,0.00016080224986581015
40,9,2030,0.0004771108968171234,0.00016081752184504694
40,10,2031,0.00047733472690580925,0.00016079181365569184
40,11,2032,0.0004771336608051513,0.0001608270957831337
40,12,2033,0.0004770909589275618,0.00016083659033938602
40,13,2034,0.00047714903274354015,0.00016088262432845113
40,14,2035,0.00047720598740497167,0.00016081891543251459
40,15,2036,0.00047724882187694107,0.0001608162876749475
40,16,2037,0.0004774087666454818,0.00016090477123498204
40,17,2038,0.00047738983074552266,0.00016088889324805677
40,18,2039,0.0004773899940708759,0.00016092463413031055
40,19,2040,0.00047743970420555115,0.0001609124805383999
40,20,2041,0.00047733314123732384,0.00016093854723919776
40,21,2042,0.000477610742024126,0.00016096236832652266
40,22,2043,0.00047773875828127643,0.00016096443512481073
40,23,2044,0.000477618188782003,0.00016095539317007024
40,24,2045,0.00047758232551586843,0.00016099495762489369
40,25,2046,0.0004777670715405691,0.00016093368743952396
40,26,2047,0.0004779897943052447,0.00016098274058151674
40,27,2048,0.00047796714448367084,0.00016100457709455895
40,28,2049,0.0004777412178889051,0.00016105746895789252
40,29,2050,0.0004777881519970606,0.00016102381889027129
40,30,2051,0.0004777110972469245,0.00016106472679666695
40,31,2052,0.00047787157299694627,0.00016105708628799675
40,32,2053,0.0004779456921255587,0.00016100112081574025
40,33,2054,0.0004779988567804594,0.00016102132049411466
40,34,2055,0.0004778347035419017,0.000161048667237651
40,35,2056,0.0004778695539044975,0.00016106364110157756
40,36,2057,0.00047790330774333256,0.00016108690032012873
40,37,2058,0.00047788999017939204,0.0001610888389933507
40,38,2059,0.0004780270575750478,0.00016110806690505797
40,39,2060,0.00047808127043680315,0.00016115595957444384
40,40,2061,0.00047808530085546863,0.00016117349255750923
40,41,2062,0.0004783101467005224,0.0001612236936523459
40,42,2063,0.0004782828928355798,0.00016119529813352074
40,43,2064,0.0004783891756439118,0.00016122691792475052
40,44,2065,0.00047834723413942015,0.00016117470407550627
40,45,2066,0.0004783729879704879,0.00016121477520414373
40,46,2067,0.00047838366815611266,0.00016123350721386487
40,47,2068,0.0004786000887193609,0.00016126351256673388
40,48,2069,0.0004785473755468672,0.00016124366268854828
40,49,2070,0.0004785560516182841,0.0001612677727251821
40,50,2071,0.00047854892941145977,0.00016128206816290458
40,51,2072,0.00047847571044457027,0.00016129607774928445
40,52,2073,0.0004786811967818494,0.000161260028818333
40,53,2074,0.0004786908742637763,0.00016123769255216303
40,54,2075,0.00047878064547646204,0.00016125657049315123
40,55,2076,0.00047881006403827087,0.00016125494303764754
40,56,2077,0.00047893695801803915,0.00016128655005331893
40,57,2078,0.00047895267563191624,0.00016133005706819858
40,58,2079,0.0004788796563062192,0.00016133995099210097
40,59,2080,0.0004789237224862575,0.00016129505884521222
40,60,2081,0.0004787514499859924,0.00016128842425189305
40,61,2082,0.0004787531100447495,0.00016137637744861877
40,62,2083,0.00047896065233388185,0.00016138986315183956
40,63,2084,0.0004789488141199172,0.00016139163821549118
40,64,2085,0.000478898836949071,0.00016136780816111695
40,65,2086,0.00047883897537204234,0.00016140236745343373
40,66,2087,0.0004788842042096064,0.00016144504580495322
40,67,2088,0.000479262653183099,0.00016142725259271629
40,68,2089,0.00047929362843035506,0.00016145834973713136
40,69,2090,0.00047935643238616876,0.00016149009638866119
40,70,2091,0.0004792949405398872,0.00016145109235310429
40,71,2092,0.000479244510980692,0.0001614399963472124
40,72,2093,0.00047940089509523887,0.0001614640594453931
40,73,2094,0.0004793168219237032,0.00016147853351355934
40,74,2095,0.0004794715036631203,0.0001614385321033751
40,75,2096,0.00047944846607350655,0.00016147771964369895
41,2,2023,0.000470043829565725,0.00015933704067094823
41,3,2024,0.0004754477681601088,0.0001604038811819919
41,4,2025,0.00047634885040181985,0.00016066917639534495
41,5,2026,0.0004769397912802731,0.0001608021097041501
41,6,2027,0.0004770386316650388,0.0001608427139530022
41,7,2028,0.0004769948279879088,0.0001609049170099297
41,8,2029,0.0004768348734103256,0.00016092012698720737
41,9,2030,0.0004767809055827854,0.00016093600103772587
41,10,2031,0.0004765968035762569,0.00016094670637301078
41,11,2032,0.00047681935734900094,0.00016090677485181004
41,12,2033,0.00047696442828026875,0.00016096068772242234
41,13,2034,0.000476975920200573,0.0001609864095115654
41,14,2035,0.0004769862343145803,0.0001610258359647787
41,15,2036,0.00047709397243522744,0.0001610565043392853
41,16,2037,0.0004770828515354708,0.00016112511922017347
41,17,2038,0.00047715880458198967,0.00016107866089498657
41,18,2039,0.0004772799214016743,0.0001610886310317028
41,19,2040,0.000477286449960701,0.00016110802586410955
41,20,2041,0.0004773170113026026,0.00016114344853690454
41,21,2042,0.0004772079491068837,0.0001611172158249019
41,22,2043,0.000477328797703791,0.00016103801253564143
41,23,2044,0.000477429562934617,0.00016105122173826203
41,24,2045,0.0004773644250661846,0.00016106721619735254
41,25,2046,0.0004774931642579361,0.0001610841728165724
41,26,2047,0.0004773200643590769,0.00016114184128923625
41,27,2048,0.0004775020894776105,0.0001611446923703852
41,28,2049,0.0004775864662853735,0.00016112933266754226
41,29,2050,0.0004776473827234895,0.0001611052675798419
41,30,2051,0.00047763082400464896,0.00016112875610474475
41,31,2052,0.00047765432406521313,0.0001611485306227678
41,32,2053,0.00047789976801126954,0.00016112787687916352
41,33,2054,0.0004779147346773982,0.00016117598201503824
41,34,2055,0.0004776346667938469,0.00016116729590009982
41,35,2056,0.0004775951625966002,0.00016125393290167267
41,36,2057,0.0004776561468808893,0.00016123060281358903
41,37,2058,0.0004779730251271985,0.0001612054046091771
41,38,2059,0.00047801877500575074,0.00016124798301575538
41,39,2060,0.00047803447405669885,0.00016133205117796479
41,40,2061,0.00047799792007552355,0.00016129773257489433
41,41,2062,0.00047798825920253307,0.0001613132942708262
41,42,2063,0.0004778936198128747,0.00016127122540865457
41,43,2064,0.0004779839757418358,0.0001613073618358385
41,44,2065,0.00047815606322743065,0.00016131983015554852
41,45,2066,0.0004781975289347429,0.00016128788170988173
41,46,2067,0.0004782719325646667,0.00016135448839804667
41,47,2068,0.00047835565283804726,0.0001613129225574994
41,48,2069,0.00047841480239796397,0.0001613292102433661
41,49,2070,0.0004784669058786051,0.00016130698094229956
41,50,2071,0.00047841687405991706,0.00016136211560535685
41,51,2072,0.0004783403178514334,0.00016138488975059317
41,52,2073,0.0004786287644726883,0.0001613250032050928
41,53,2074,0.0004785462069953894,0.00016137297357943226
41,54,2075,0.0004786435634365205,0.00016135372415249094
41,55,2076,0.0004787624878233032,0.00016135838986031104
41,56,2077,0.00047865479529463073,0.00016136510333808474
41,57,2078,0.000478704918371875,0.00016139547280147326
41,58,2079,0.0004786296138199475,0.00016148918572866933
41,59,2080,0.0004784423156216633,0.00016145818686652547
41,60,2081,0.00047856741219831633,0.00016145658548794017
41,61,2082,0.0004786666960718833,0.00016150354302624237
41,62,2083,0.00047873237643614175,0.00016149353193384286
41,63,2084,0.00047880557925239486,0.00016146659339710823
41,64,2085,0.00047877590606049125,0.00016152505136801665
41,65,2086,0.00047873758816052714,0.00016152722487561277
41,66,2087,0.0004789762669616948,0.00016150354365151998
41,67,2088,0.00047902332893912103,0.00016154230655729407
41,68,2089,0.0004790477791978276,0.00016153957515996353
41,69,2090,0.0004791796150520611,0.0001615479440033596
41,70,2091,0.00047913024243229074,0.00016150783119428525
41,71,2092,0.000479125246055645,0.00016153321655565378
41,72,2093,0.00047913124121024,0.00016159517491587394
41,73,2094,0.000479235201016337,0.00016164001077356716
41,74,2095,0.0004792917728657642,0.00016161224354505066
41,75,2096,0.0004793342226321329,0.000161659919413637
42,2,2023,0.00046924265776837615,0.00016057249132472862
42,3,2024,0.00047485715419526286,0.00016080632714476906
42,4,2025,0.0004759607812054867,0.00016089902861438077
42,5,2026,0.00047634792593598263,0.00016099630224175598
42,6,2027,0.0004764951463265277,0.0001610255469159938
